timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
2,CO2f,57,2030,Northeast,ON_WIND,2020,all-year,all-week,afternoon,74.36960000000
2,CO2f,57,2035,Northeast,ON_WIND,2020,all-year,all-week,afternoon,74.36960000000
2,CO2f,60,2030,Northwest,CC_GAS,2020,all-year,all-week,afternoon,5939.75700000000
2,CO2f,60,2035,Northwest,CC_GAS,2020,all-year,all-week,afternoon,5203.01350000000
2,CO2f,64,2030,Northwest,OC_OIL,2020,all-year,all-week,afternoon,91.47530000000
2,CO2f,64,2035,Northwest,OC_OIL,2020,all-year,all-week,afternoon,71.66530000000
2,CO2f,65,2030,Northwest,ON_WIND,2020,all-year,all-week,afternoon,0.06170000000
2,CO2f,65,2035,Northwest,ON_WIND,2020,all-year,all-week,afternoon,0.06170000000
2,CO2f,68,2030,Peninsular,BIO,2020,all-year,all-week,afternoon,21.62750000000
2,CO2f,68,2035,Peninsular,BIO,2020,all-year,all-week,afternoon,21.62750000000
2,CO2f,69,2030,Peninsular,CC_GAS,2020,all-year,all-week,afternoon,2648.09010000000
2,CO2f,69,2035,Peninsular,CC_GAS,2020,all-year,all-week,afternoon,955.79560000000
2,CO2f,71,2030,Peninsular,CC_OIL,2020,all-year,all-week,afternoon,142.47610000000
2,CO2f,71,2035,Peninsular,CC_OIL,2020,all-year,all-week,afternoon,142.47610000000
2,CO2f,72,2030,Peninsular,OC_GAS,2020,all-year,all-week,afternoon,67.87010000000
2,CO2f,72,2035,Peninsular,OC_GAS,2020,all-year,all-week,afternoon,66.51080000000
2,CO2f,73,2030,Peninsular,OC_OIL,2020,all-year,all-week,afternoon,86.87240000000
2,CO2f,73,2035,Peninsular,OC_OIL,2020,all-year,all-week,afternoon,61.43020000000
2,CO2f,74,2030,Peninsular,ON_WIND,2020,all-year,all-week,afternoon,7.65240000000
2,CO2f,74,2035,Peninsular,ON_WIND,2020,all-year,all-week,afternoon,7.65240000000
2,CO2f,78,2030,Western,BIO,2020,all-year,all-week,afternoon,74.79670000000
2,CO2f,78,2035,Western,BIO,2020,all-year,all-week,afternoon,74.79670000000
2,CO2f,80,2030,Western,CC_GAS,2020,all-year,all-week,afternoon,4382.57750000000
2,CO2f,80,2035,Western,CC_GAS,2020,all-year,all-week,afternoon,3392.86720000000
2,CO2f,84,2030,Western,GEOTH,2020,all-year,all-week,afternoon,5.36590000000
2,CO2f,84,2035,Western,GEOTH,2020,all-year,all-week,afternoon,5.36590000000
2,CO2f,86,2030,Western,OC_GAS,2020,all-year,all-week,afternoon,939.40240000000
2,CO2f,86,2035,Western,OC_GAS,2020,all-year,all-week,afternoon,697.93540000000
2,CO2f,87,2030,Western,OC_OIL,2020,all-year,all-week,afternoon,137.17410000000
2,CO2f,87,2035,Western,OC_OIL,2020,all-year,all-week,afternoon,25.15080000000
2,CO2f,88,2030,Western,ON_WIND,2020,all-year,all-week,afternoon,20.48400000000
2,CO2f,88,2035,Western,ON_WIND,2020,all-year,all-week,afternoon,20.48400000000
3,electricity,0,2030,BajaCalif,CC_GAS,2020,all-year,all-week,early-peak,26.46430000000
3,electricity,0,2035,BajaCalif,CC_GAS,2020,all-year,all-week,early-peak,8.16300000000
3,electricity,2,2030,BajaCalif,OC_GAS,2020,all-year,all-week,early-peak,2.66210000000
3,electricity,2,2035,BajaCalif,OC_GAS,2020,all-year,all-week,early-peak,2.66210000000
3,electricity,4,2030,BajaCalif,OC_OIL,2020,all-year,all-week,early-peak,0.12810000000
3,electricity,4,2035,BajaCalif,OC_OIL,2020,all-year,all-week,early-peak,0.03330000000
3,electricity,5,2030,BajaCalif,ON_WIND,2020,all-year,all-week,early-peak,1.95730000000
3,electricity,5,2035,BajaCalif,ON_WIND,2020,all-year,all-week,early-peak,1.85750000000
3,electricity,7,2030,BajaCalif,PV_GND,2020,all-year,all-week,early-peak,0.01040000000
3,electricity,7,2035,BajaCalif,PV_GND,2020,all-year,all-week,early-peak,0.01040000000
3,electricity,8,2030,BajaCalif,PV_SSG,2020,all-year,all-week,early-peak,0.66910000000
3,electricity,8,2035,BajaCalif,PV_SSG,2020,all-year,all-week,early-peak,0.66910000000
3,electricity,9,2030,BajaCalifSouth,GEOTH,2020,all-year,all-week,early-peak,0.09990000000
3,electricity,10,2030,BajaCalifSouth,OC_GAS,2020,all-year,all-week,early-peak,0.45940000000
3,electricity,10,2035,BajaCalifSouth,OC_GAS,2020,all-year,all-week,early-peak,0.45940000000
3,electricity,12,2030,BajaCalifSouth,OC_OIL,2020,all-year,all-week,early-peak,5.63040000000
3,electricity,12,2035,BajaCalifSouth,OC_OIL,2020,all-year,all-week,early-peak,1.57140000000
3,electricity,14,2030,BajaCalifSouth,PV_GND,2020,all-year,all-week,early-peak,0.55890000000
3,electricity,14,2035,BajaCalifSouth,PV_GND,2020,all-year,all-week,early-peak,0.55890000000
3,electricity,15,2030,BajaCalifSouth,PV_SSG,2020,all-year,all-week,early-peak,0.16970000000
3,electricity,15,2035,BajaCalifSouth,PV_SSG,2020,all-year,all-week,early-peak,0.16970000000
3,electricity,16,2030,Central,BIO,2020,all-year,all-week,early-peak,0.36280000000
3,electricity,16,2035,Central,BIO,2020,all-year,all-week,early-peak,0.36280000000
3,electricity,17,2030,Central,CC_GAS,2020,all-year,all-week,early-peak,12.21040000000
3,electricity,17,2035,Central,CC_GAS,2020,all-year,all-week,early-peak,12.21040000000
3,electricity,18,2030,Central,HYD_LS,2020,all-year,all-week,early-peak,2.98490000000
3,electricity,18,2035,Central,HYD_LS,2020,all-year,all-week,early-peak,2.98490000000
3,electricity,19,2030,Central,OC_GAS,2020,all-year,all-week,early-peak,11.26240000000
3,electricity,19,2035,Central,OC_GAS,2020,all-year,all-week,early-peak,3.70410000000
3,electricity,20,2030,Central,OC_OIL,2020,all-year,all-week,early-peak,0.72900000000
3,electricity,20,2035,Central,OC_OIL,2020,all-year,all-week,early-peak,0.08580000000
3,electricity,21,2030,Central,ON_WIND,2020,all-year,all-week,early-peak,0.06600000000
3,electricity,21,2035,Central,ON_WIND,2020,all-year,all-week,early-peak,0.06600000000
3,electricity,22,2030,Central,PV_GND,2020,all-year,all-week,early-peak,0.21310000000
3,electricity,22,2035,Central,PV_GND,2020,all-year,all-week,early-peak,0.21310000000
3,electricity,23,2030,Central,PV_SSG,2020,all-year,all-week,early-peak,2.40050000000
3,electricity,23,2035,Central,PV_SSG,2020,all-year,all-week,early-peak,2.40050000000
3,electricity,24,2030,Eastern,BIO,2020,all-year,all-week,early-peak,2.53160000000
3,electricity,24,2035,Eastern,BIO,2020,all-year,all-week,early-peak,2.40420000000
3,electricity,26,2030,Eastern,CC_GAS,2020,all-year,all-week,early-peak,35.14060000000
3,electricity,26,2035,Eastern,CC_GAS,2020,all-year,all-week,early-peak,15.40070000000
3,electricity,27,2030,Eastern,COAL,2020,all-year,all-week,early-peak,27.74580000000
3,electricity,28,2030,Eastern,HYD_LS,2020,all-year,all-week,early-peak,37.02760000000
3,electricity,28,2035,Eastern,HYD_LS,2020,all-year,all-week,early-peak,13.06020000000
3,electricity,29,2030,Eastern,NUCL,2020,all-year,all-week,early-peak,16.31780000000
3,electricity,29,2035,Eastern,NUCL,2020,all-year,all-week,early-peak,16.31780000000
3,electricity,30,2030,Eastern,OC_GAS,2020,all-year,all-week,early-peak,11.78790000000
3,electricity,30,2035,Eastern,OC_GAS,2020,all-year,all-week,early-peak,3.19510000000
3,electricity,31,2030,Eastern,OC_OIL,2020,all-year,all-week,early-peak,0.47610000000
3,electricity,31,2035,Eastern,OC_OIL,2020,all-year,all-week,early-peak,0.15040000000
3,electricity,32,2030,Eastern,ON_WIND,2020,all-year,all-week,early-peak,30.02730000000
3,electricity,32,2035,Eastern,ON_WIND,2020,all-year,all-week,early-peak,26.50810000000
3,electricity,33,2030,Eastern,PV_GND,2020,all-year,all-week,early-peak,4.40200000000
3,electricity,33,2035,Eastern,PV_GND,2020,all-year,all-week,early-peak,4.40200000000
3,electricity,35,2030,Eastern,PV_SSG,2020,all-year,all-week,early-peak,1.54520000000
3,electricity,35,2035,Eastern,PV_SSG,2020,all-year,all-week,early-peak,1.54520000000
3,electricity,36,2030,North,BIO,2020,all-year,all-week,early-peak,0.11330000000
3,electricity,36,2035,North,BIO,2020,all-year,all-week,early-peak,0.11330000000
3,electricity,37,2030,North,CC_GAS,2020,all-year,all-week,early-peak,36.56890000000
3,electricity,37,2035,North,CC_GAS,2020,all-year,all-week,early-peak,27.61070000000
3,electricity,38,2030,North,COAL,2020,all-year,all-week,early-peak,0.64910000000
3,electricity,38,2035,North,COAL,2020,all-year,all-week,early-peak,0.64910000000
3,electricity,41,2030,North,HYD_LS,2020,all-year,all-week,early-peak,0.19700000000
3,electricity,41,2035,North,HYD_LS,2020,all-year,all-week,early-peak,0.19700000000
3,electricity,43,2030,North,OC_GAS,2020,all-year,all-week,early-peak,1.53870000000
3,electricity,43,2035,North,OC_GAS,2020,all-year,all-week,early-peak,1.53870000000
3,electricity,44,2030,North,OC_OIL,2020,all-year,all-week,early-peak,0.43090000000
3,electricity,44,2035,North,OC_OIL,2020,all-year,all-week,early-peak,0.03650000000
3,electricity,45,2030,North,PV_GND,2020,all-year,all-week,early-peak,7.50840000000
3,electricity,45,2035,North,PV_GND,2020,all-year,all-week,early-peak,7.50840000000
3,electricity,46,2030,North,PV_SSG,2020,all-year,all-week,early-peak,1.81330000000
3,electricity,46,2035,North,PV_SSG,2020,all-year,all-week,early-peak,1.81330000000
3,electricity,47,2030,Northeast,BIO,2020,all-year,all-week,early-peak,0.48410000000
3,electricity,47,2035,Northeast,BIO,2020,all-year,all-week,early-peak,0.48410000000
3,electricity,48,2030,Northeast,CC_GAS,2020,all-year,all-week,early-peak,105.49680000000
3,electricity,48,2035,Northeast,CC_GAS,2020,all-year,all-week,early-peak,60.28770000000
3,electricity,50,2030,Northeast,COAL,2020,all-year,all-week,early-peak,13.98100000000
3,electricity,53,2030,Northeast,HYD_LS,2020,all-year,all-week,early-peak,0.65910000000
3,electricity,53,2035,Northeast,HYD_LS,2020,all-year,all-week,early-peak,0.65910000000
3,electricity,55,2030,Northeast,OC_GAS,2020,all-year,all-week,early-peak,14.53310000000
3,electricity,55,2035,Northeast,OC_GAS,2020,all-year,all-week,early-peak,11.35230000000
3,electricity,56,2030,Northeast,OC_OIL,2020,all-year,all-week,early-peak,0.48820000000
3,electricity,56,2035,Northeast,OC_OIL,2020,all-year,all-week,early-peak,0.22620000000
3,electricity,57,2030,Northeast,ON_WIND,2020,all-year,all-week,early-peak,24.05920000000
3,electricity,57,2035,Northeast,ON_WIND,2020,all-year,all-week,early-peak,24.05920000000
3,electricity,58,2030,Northeast,PV_GND,2020,all-year,all-week,early-peak,8.40600000000
3,electricity,58,2035,Northeast,PV_GND,2020,all-year,all-week,early-peak,8.40600000000
3,electricity,59,2030,Northeast,PV_SSG,2020,all-year,all-week,early-peak,3.31780000000
3,electricity,59,2035,Northeast,PV_SSG,2020,all-year,all-week,early-peak,3.31780000000
3,electricity,60,2030,Northwest,CC_GAS,2020,all-year,all-week,early-peak,43.63760000000
3,electricity,60,2035,Northwest,CC_GAS,2020,all-year,all-week,early-peak,38.22490000000
3,electricity,63,2030,Northwest,HYD_LS,2020,all-year,all-week,early-peak,6.13160000000
3,electricity,63,2035,Northwest,HYD_LS,2020,all-year,all-week,early-peak,6.13160000000
3,electricity,64,2030,Northwest,OC_OIL,2020,all-year,all-week,early-peak,0.47040000000
3,electricity,64,2035,Northwest,OC_OIL,2020,all-year,all-week,early-peak,0.36850000000
3,electricity,65,2030,Northwest,ON_WIND,2020,all-year,all-week,early-peak,0.02000000000
3,electricity,65,2035,Northwest,ON_WIND,2020,all-year,all-week,early-peak,0.02000000000
3,electricity,66,2030,Northwest,PV_GND,2020,all-year,all-week,early-peak,11.94010000000
3,electricity,66,2035,Northwest,PV_GND,2020,all-year,all-week,early-peak,11.94010000000
3,electricity,67,2030,Northwest,PV_SSG,2020,all-year,all-week,early-peak,1.47200000000
3,electricity,67,2035,Northwest,PV_SSG,2020,all-year,all-week,early-peak,1.47200000000
3,electricity,68,2030,Peninsular,BIO,2020,all-year,all-week,early-peak,0.33850000000
3,electricity,68,2035,Peninsular,BIO,2020,all-year,all-week,early-peak,0.33850000000
3,electricity,69,2030,Peninsular,CC_GAS,2020,all-year,all-week,early-peak,19.45470000000
3,electricity,69,2035,Peninsular,CC_GAS,2020,all-year,all-week,early-peak,7.02190000000
3,electricity,71,2030,Peninsular,CC_OIL,2020,all-year,all-week,early-peak,0.73260000000
3,electricity,71,2035,Peninsular,CC_OIL,2020,all-year,all-week,early-peak,0.73260000000
3,electricity,72,2030,Peninsular,OC_GAS,2020,all-year,all-week,early-peak,0.49860000000
3,electricity,72,2035,Peninsular,OC_GAS,2020,all-year,all-week,early-peak,0.48860000000
3,electricity,73,2030,Peninsular,OC_OIL,2020,all-year,all-week,early-peak,0.44670000000
3,electricity,73,2035,Peninsular,OC_OIL,2020,all-year,all-week,early-peak,0.31590000000
3,electricity,74,2030,Peninsular,ON_WIND,2020,all-year,all-week,early-peak,2.47560000000
3,electricity,74,2035,Peninsular,ON_WIND,2020,all-year,all-week,early-peak,2.47560000000
3,electricity,75,2030,Peninsular,PV_GND,2020,all-year,all-week,early-peak,0.54150000000
3,electricity,75,2035,Peninsular,PV_GND,2020,all-year,all-week,early-peak,0.54150000000
3,electricity,77,2030,Peninsular,PV_SSG,2020,all-year,all-week,early-peak,1.34360000000
3,electricity,77,2035,Peninsular,PV_SSG,2020,all-year,all-week,early-peak,1.34360000000
3,electricity,78,2030,Western,BIO,2020,all-year,all-week,early-peak,1.17080000000
3,electricity,78,2035,Western,BIO,2020,all-year,all-week,early-peak,1.17080000000
3,electricity,80,2030,Western,CC_GAS,2020,all-year,all-week,early-peak,32.19750000000
3,electricity,80,2035,Western,CC_GAS,2020,all-year,all-week,early-peak,24.92640000000
3,electricity,84,2030,Western,GEOTH,2020,all-year,all-week,early-peak,0.51930000000
3,electricity,84,2035,Western,GEOTH,2020,all-year,all-week,early-peak,0.51930000000
3,electricity,85,2030,Western,HYD_LS,2020,all-year,all-week,early-peak,28.06610000000
3,electricity,85,2035,Western,HYD_LS,2020,all-year,all-week,early-peak,28.06610000000
3,electricity,86,2030,Western,OC_GAS,2020,all-year,all-week,early-peak,6.90150000000
3,electricity,86,2035,Western,OC_GAS,2020,all-year,all-week,early-peak,5.12750000000
3,electricity,87,2030,Western,OC_OIL,2020,all-year,all-week,early-peak,0.70530000000
3,electricity,87,2035,Western,OC_OIL,2020,all-year,all-week,early-peak,0.12930000000
3,electricity,88,2030,Western,ON_WIND,2020,all-year,all-week,early-peak,6.62680000000
3,electricity,88,2035,Western,ON_WIND,2020,all-year,all-week,early-peak,6.62680000000
3,electricity,89,2030,Western,PV_GND,2020,all-year,all-week,early-peak,22.64450000000
3,electricity,89,2035,Western,PV_GND,2020,all-year,all-week,early-peak,22.64450000000
3,electricity,90,2030,Western,PV_SSG,2020,all-year,all-week,early-peak,7.71070000000
3,electricity,90,2035,Western,PV_SSG,2020,all-year,all-week,early-peak,7.71070000000
3,CO2f,0,2030,BajaCalif,CC_GAS,2020,all-year,all-week,early-peak,3602.20020000000
3,CO2f,0,2035,BajaCalif,CC_GAS,2020,all-year,all-week,early-peak,1111.10990000000
3,CO2f,2,2030,BajaCalif,OC_GAS,2020,all-year,all-week,early-peak,362.35010000000
3,CO2f,2,2035,BajaCalif,OC_GAS,2020,all-year,all-week,early-peak,362.35010000000
3,CO2f,4,2030,BajaCalif,OC_OIL,2020,all-year,all-week,early-peak,24.91780000000
3,CO2f,4,2035,BajaCalif,OC_OIL,2020,all-year,all-week,early-peak,6.46740000000
3,CO2f,5,2030,BajaCalif,ON_WIND,2020,all-year,all-week,early-peak,6.05030000000
3,CO2f,5,2035,BajaCalif,ON_WIND,2020,all-year,all-week,early-peak,5.74160000000
3,CO2f,9,2030,BajaCalifSouth,GEOTH,2020,all-year,all-week,early-peak,1.03190000000
3,CO2f,10,2030,BajaCalifSouth,OC_GAS,2020,all-year,all-week,early-peak,62.52810000000
3,CO2f,10,2035,BajaCalifSouth,OC_GAS,2020,all-year,all-week,early-peak,62.52810000000
3,CO2f,12,2030,BajaCalifSouth,OC_OIL,2020,all-year,all-week,early-peak,1095.00370000000
3,CO2f,12,2035,BajaCalifSouth,OC_OIL,2020,all-year,all-week,early-peak,305.59730000000
3,CO2f,16,2030,Central,BIO,2020,all-year,all-week,early-peak,23.17780000000
3,CO2f,16,2035,Central,BIO,2020,all-year,all-week,early-peak,23.17780000000
3,CO2f,17,2030,Central,CC_GAS,2020,all-year,all-week,early-peak,1662.02280000000
3,CO2f,17,2035,Central,CC_GAS,2020,all-year,all-week,early-peak,1662.02280000000
3,CO2f,19,2030,Central,OC_GAS,2020,all-year,all-week,early-peak,1532.98390000000
3,CO2f,19,2035,Central,OC_GAS,2020,all-year,all-week,early-peak,504.18000000000
3,CO2f,20,2030,Central,OC_OIL,2020,all-year,all-week,early-peak,141.77700000000
3,CO2f,20,2035,Central,OC_OIL,2020,all-year,all-week,early-peak,16.68310000000
3,CO2f,21,2030,Central,ON_WIND,2020,all-year,all-week,early-peak,0.20400000000
3,CO2f,21,2035,Central,ON_WIND,2020,all-year,all-week,early-peak,0.20400000000
3,CO2f,24,2030,Eastern,BIO,2020,all-year,all-week,early-peak,161.72780000000
3,CO2f,24,2035,Eastern,BIO,2020,all-year,all-week,early-peak,153.59360000000
3,CO2f,26,2030,Eastern,CC_GAS,2020,all-year,all-week,early-peak,4783.19200000000
3,CO2f,26,2035,Eastern,CC_GAS,2020,all-year,all-week,early-peak,2096.28010000000
3,CO2f,27,2030,Eastern,COAL,2020,all-year,all-week,early-peak,6321.04890000000
3,CO2f,29,2030,Eastern,NUCL,2020,all-year,all-week,early-peak,54.20910000000
3,CO2f,29,2035,Eastern,NUCL,2020,all-year,all-week,early-peak,54.20910000000
3,CO2f,30,2030,Eastern,OC_GAS,2020,all-year,all-week,early-peak,1604.52410000000
3,CO2f,30,2035,Eastern,OC_GAS,2020,all-year,all-week,early-peak,434.90980000000
3,CO2f,31,2030,Eastern,OC_OIL,2020,all-year,all-week,early-peak,92.58230000000
3,CO2f,31,2035,Eastern,OC_OIL,2020,all-year,all-week,early-peak,29.24880000000
3,CO2f,32,2030,Eastern,ON_WIND,2020,all-year,all-week,early-peak,92.81750000000
3,CO2f,32,2035,Eastern,ON_WIND,2020,all-year,all-week,early-peak,81.93930000000
3,CO2f,36,2030,North,BIO,2020,all-year,all-week,early-peak,7.24110000000
3,CO2f,36,2035,North,BIO,2020,all-year,all-week,early-peak,7.24110000000
3,CO2f,37,2030,North,CC_GAS,2020,all-year,all-week,early-peak,4977.59980000000
3,CO2f,37,2035,North,CC_GAS,2020,all-year,all-week,early-peak,3758.24850000000
3,CO2f,38,2030,North,COAL,2020,all-year,all-week,early-peak,147.88150000000
3,CO2f,38,2035,North,COAL,2020,all-year,all-week,early-peak,147.88150000000
3,CO2f,43,2030,North,OC_GAS,2020,all-year,all-week,early-peak,209.44180000000
3,CO2f,43,2035,North,OC_GAS,2020,all-year,all-week,early-peak,209.44180000000
3,CO2f,44,2030,North,OC_OIL,2020,all-year,all-week,early-peak,83.80380000000
3,CO2f,44,2035,North,OC_OIL,2020,all-year,all-week,early-peak,7.08880000000
3,CO2f,47,2030,Northeast,BIO,2020,all-year,all-week,early-peak,30.92930000000
3,CO2f,47,2035,Northeast,BIO,2020,all-year,all-week,early-peak,30.92930000000
3,CO2f,48,2030,Northeast,CC_GAS,2020,all-year,all-week,early-peak,14359.77070000000
3,CO2f,48,2035,Northeast,CC_GAS,2020,all-year,all-week,early-peak,8206.09980000000
3,CO2f,50,2030,Northeast,COAL,2020,all-year,all-week,early-peak,3185.14110000000
3,CO2f,55,2030,Northeast,OC_GAS,2020,all-year,all-week,early-peak,1978.18360000000
3,CO2f,55,2035,Northeast,OC_GAS,2020,all-year,all-week,early-peak,1545.23120000000
3,CO2f,56,2030,Northeast,OC_OIL,2020,all-year,all-week,early-peak,94.95170000000
3,CO2f,56,2035,Northeast,OC_OIL,2020,all-year,all-week,early-peak,43.98970000000
3,CO2f,57,2030,Northeast,ON_WIND,2020,all-year,all-week,early-peak,74.36960000000
3,CO2f,57,2035,Northeast,ON_WIND,2020,all-year,all-week,early-peak,74.36960000000
3,CO2f,60,2030,Northwest,CC_GAS,2020,all-year,all-week,early-peak,5939.75700000000
3,CO2f,60,2035,Northwest,CC_GAS,2020,all-year,all-week,early-peak,5203.01350000000
3,CO2f,64,2030,Northwest,OC_OIL,2020,all-year,all-week,early-peak,91.47530000000
3,CO2f,64,2035,Northwest,OC_OIL,2020,all-year,all-week,early-peak,71.66530000000
3,CO2f,65,2030,Northwest,ON_WIND,2020,all-year,all-week,early-peak,0.06170000000
3,CO2f,65,2035,Northwest,ON_WIND,2020,all-year,all-week,early-peak,0.06170000000
3,CO2f,68,2030,Peninsular,BIO,2020,all-year,all-week,early-peak,21.62750000000
3,CO2f,68,2035,Peninsular,BIO,2020,all-year,all-week,early-peak,21.62750000000
3,CO2f,69,2030,Peninsular,CC_GAS,2020,all-year,all-week,early-peak,2648.09010000000
3,CO2f,69,2035,Peninsular,CC_GAS,2020,all-year,all-week,early-peak,955.79560000000
3,CO2f,71,2030,Peninsular,CC_OIL,2020,all-year,all-week,early-peak,142.47610000000
3,CO2f,71,2035,Peninsular,CC_OIL,2020,all-year,all-week,early-peak,142.47610000000
3,CO2f,72,2030,Peninsular,OC_GAS,2020,all-year,all-week,early-peak,67.87010000000
3,CO2f,72,2035,Peninsular,OC_GAS,2020,all-year,all-week,early-peak,66.51080000000
3,CO2f,73,2030,Peninsular,OC_OIL,2020,all-year,all-week,early-peak,86.87240000000
3,CO2f,73,2035,Peninsular,OC_OIL,2020,all-year,all-week,early-peak,61.43020000000
3,CO2f,74,2030,Peninsular,ON_WIND,2020,all-year,all-week,early-peak,7.65240000000
3,CO2f,74,2035,Peninsular,ON_WIND,2020,all-year,all-week,early-peak,7.65240000000
3,CO2f,78,2030,Western,BIO,2020,all-year,all-week,early-peak,74.79670000000
3,CO2f,78,2035,Western,BIO,2020,all-year,all-week,early-peak,74.79670000000
3,CO2f,80,2030,Western,CC_GAS,2020,all-year,all-week,early-peak,4382.57750000000
3,CO2f,80,2035,Western,CC_GAS,2020,all-year,all-week,early-peak,3392.86720000000
3,CO2f,84,2030,Western,GEOTH,2020,all-year,all-week,early-peak,5.36590000000
3,CO2f,84,2035,Western,GEOTH,2020,all-year,all-week,early-peak,5.36590000000
3,CO2f,86,2030,Western,OC_GAS,2020,all-year,all-week,early-peak,939.40240000000
3,CO2f,86,2035,Western,OC_GAS,2020,all-year,all-week,early-peak,697.93540000000
3,CO2f,87,2030,Western,OC_OIL,2020,all-year,all-week,early-peak,137.17410000000
3,CO2f,87,2035,Western,OC_OIL,2020,all-year,all-week,early-peak,25.15080000000
3,CO2f,88,2030,Western,ON_WIND,2020,all-year,all-week,early-peak,20.48400000000
3,CO2f,88,2035,Western,ON_WIND,2020,all-year,all-week,early-peak,20.48400000000
4,electricity,0,2030,BajaCalif,CC_GAS,2020,all-year,all-week,late-peak,26.46430000000
4,electricity,0,2035,BajaCalif,CC_GAS,2020,all-year,all-week,late-peak,8.16300000000
4,electricity,2,2030,BajaCalif,OC_GAS,2020,all-year,all-week,late-peak,2.66210000000
4,electricity,2,2035,BajaCalif,OC_GAS,2020,all-year,all-week,late-peak,2.66210000000
4,electricity,4,2030,BajaCalif,OC_OIL,2020,all-year,all-week,late-peak,0.12810000000
4,electricity,4,2035,BajaCalif,OC_OIL,2020,all-year,all-week,late-peak,0.03330000000
4,electricity,5,2030,BajaCalif,ON_WIND,2020,all-year,all-week,late-peak,1.95730000000
4,electricity,5,2035,BajaCalif,ON_WIND,2020,all-year,all-week,late-peak,1.85750000000
4,electricity,7,2030,BajaCalif,PV_GND,2020,all-year,all-week,late-peak,0.01040000000
4,electricity,7,2035,BajaCalif,PV_GND,2020,all-year,all-week,late-peak,0.01040000000
4,electricity,8,2030,BajaCalif,PV_SSG,2020,all-year,all-week,late-peak,0.66910000000
4,electricity,8,2035,BajaCalif,PV_SSG,2020,all-year,all-week,late-peak,0.66910000000
4,electricity,9,2030,BajaCalifSouth,GEOTH,2020,all-year,all-week,late-peak,0.09990000000
4,electricity,10,2030,BajaCalifSouth,OC_GAS,2020,all-year,all-week,late-peak,0.45940000000
4,electricity,10,2035,BajaCalifSouth,OC_GAS,2020,all-year,all-week,late-peak,0.45940000000
4,electricity,12,2030,BajaCalifSouth,OC_OIL,2020,all-year,all-week,late-peak,5.63040000000
4,electricity,12,2035,BajaCalifSouth,OC_OIL,2020,all-year,all-week,late-peak,1.57140000000
4,electricity,14,2030,BajaCalifSouth,PV_GND,2020,all-year,all-week,late-peak,0.55890000000
4,electricity,14,2035,BajaCalifSouth,PV_GND,2020,all-year,all-week,late-peak,0.55890000000
4,electricity,15,2030,BajaCalifSouth,PV_SSG,2020,all-year,all-week,late-peak,0.16970000000
4,electricity,15,2035,BajaCalifSouth,PV_SSG,2020,all-year,all-week,late-peak,0.16970000000
4,electricity,16,2030,Central,BIO,2020,all-year,all-week,late-peak,0.36280000000
4,electricity,16,2035,Central,BIO,2020,all-year,all-week,late-peak,0.36280000000
4,electricity,17,2030,Central,CC_GAS,2020,all-year,all-week,late-peak,12.21040000000
4,electricity,17,2035,Central,CC_GAS,2020,all-year,all-week,late-peak,12.21040000000
4,electricity,18,2030,Central,HYD_LS,2020,all-year,all-week,late-peak,2.98490000000
4,electricity,18,2035,Central,HYD_LS,2020,all-year,all-week,late-peak,2.98490000000
4,electricity,19,2030,Central,OC_GAS,2020,all-year,all-week,late-peak,11.26240000000
4,electricity,19,2035,Central,OC_GAS,2020,all-year,all-week,late-peak,3.70410000000
4,electricity,20,2030,Central,OC_OIL,2020,all-year,all-week,late-peak,0.72900000000
4,electricity,20,2035,Central,OC_OIL,2020,all-year,all-week,late-peak,0.08580000000
4,electricity,21,2030,Central,ON_WIND,2020,all-year,all-week,late-peak,0.06600000000
4,electricity,21,2035,Central,ON_WIND,2020,all-year,all-week,late-peak,0.06600000000
4,electricity,22,2030,Central,PV_GND,2020,all-year,all-week,late-peak,0.21310000000
4,electricity,22,2035,Central,PV_GND,2020,all-year,all-week,late-peak,0.21310000000
4,electricity,23,2030,Central,PV_SSG,2020,all-year,all-week,late-peak,2.40050000000
4,electricity,23,2035,Central,PV_SSG,2020,all-year,all-week,late-peak,2.40050000000
4,electricity,24,2030,Eastern,BIO,2020,all-year,all-week,late-peak,2.53160000000
4,electricity,24,2035,Eastern,BIO,2020,all-year,all-week,late-peak,2.40420000000
4,electricity,26,2030,Eastern,CC_GAS,2020,all-year,all-week,late-peak,35.14060000000
4,electricity,26,2035,Eastern,CC_GAS,2020,all-year,all-week,late-peak,15.40070000000
4,electricity,27,2030,Eastern,COAL,2020,all-year,all-week,late-peak,27.74580000000
4,electricity,28,2030,Eastern,HYD_LS,2020,all-year,all-week,late-peak,37.02760000000
4,electricity,28,2035,Eastern,HYD_LS,2020,all-year,all-week,late-peak,13.06020000000
4,electricity,29,2030,Eastern,NUCL,2020,all-year,all-week,late-peak,16.31780000000
4,electricity,29,2035,Eastern,NUCL,2020,all-year,all-week,late-peak,16.31780000000
4,electricity,30,2030,Eastern,OC_GAS,2020,all-year,all-week,late-peak,11.78790000000
4,electricity,30,2035,Eastern,OC_GAS,2020,all-year,all-week,late-peak,3.19510000000
4,electricity,31,2030,Eastern,OC_OIL,2020,all-year,all-week,late-peak,0.47610000000
4,electricity,31,2035,Eastern,OC_OIL,2020,all-year,all-week,late-peak,0.15040000000
