ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
procH2NGwCCS,North,PJ/y,0,0,0,0,0,0,0
procH2NG,North,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,North,PJ/y,0,0,0,0,0,0,0
procH2Coal,North,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,North,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,North,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,North,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,North,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,North,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,North,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,North,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,North,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,North,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,North,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,North,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,North,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Northeast,PJ/y,12462.5673,12088.69028,11839.43894,11465.56192,11091.6849,10593.18221,99700.5384
procGTL,Northeast,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procCTL,Northeast,PJ/y,0,0,0,0,0,0,0
procBTL,Northeast,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Northeast,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Northeast,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2NG,Northeast,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2Coal,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Northeast,PJ/y,37.2944736,38.41330774,39.15919728,39.90508683,41.02392096,42.88864464,44.75336832
procBiogasLandfill,Northeast,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Northeast,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Northeast,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,BajaCalif,PJ/y,0,0,0,0,0,0,0
procGTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procCTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procElectrolysis,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2Biomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2NG,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2Coal,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,BajaCalif,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procGTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procCTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procElectrolysis,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2Biomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2NG,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2Coal,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Peninsular,PJ/y,0,0,0,0,0,0,0
procGTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procCTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procBTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2NG,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2Coal,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Peninsular,PJ/y,0,0,0,0,0,0,0
