technology,dst_region,region,agent,sector,type,year,capacity
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,3.4106
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2020,21.6258
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2020,10.8129
BIO,Central,Central,A1,power,agent,2020,1.1763
CC_GAS,Central,Central,A1,power,agent,2020,79.1749
HYD_LS,Central,Central,A1,power,agent,2020,11.5557
OC_GAS,Central,Central,A1,power,agent,2020,92.4207
OC_OIL,Central,Central,A1,power,agent,2020,3.1536
ON_WIND,Central,Central,A1,power,agent,2020,0.2085
PV_GND,Central,Central,A1,power,agent,2020,0.673
PV_SSG,Central,Central,A1,power,agent,2020,5.6293
BIO,Eastern,Eastern,A1,power,agent,2020,10.3142
CC_GAS,Eastern,Eastern,A1,power,agent,2020,168.3817
CC_OIL,Eastern,Eastern,A1,power,agent,2020,0.7632
COAL,Eastern,Eastern,A1,power,agent,2020,87.6184
GEOTH,Eastern,Eastern,A1,power,agent,2020,3.4059
HYD_LS,Eastern,Eastern,A1,power,agent,2020,203.9584
NUCL,Eastern,Eastern,A1,power,agent,2020,51.5298
OC_GAS,Eastern,Eastern,A1,power,agent,2020,45.7695
OC_OIL,Eastern,Eastern,A1,power,agent,2020,111.283
ON_WIND,Eastern,Eastern,A1,power,agent,2020,97.4784
PV_GND,Eastern,Eastern,A1,power,agent,2020,13.9011
PV_SSG,Eastern,Eastern,A1,power,agent,2020,3.1255
BIO,Western,Western,A1,power,agent,2020,5.7314
CC_GAS,Western,Western,A1,power,agent,2020,186.8183
CC_OIL,Western,Western,A1,power,agent,2020,22.277
FB,Western,Western,A1,power,agent,2020,18.2909
GEOTH,Western,Western,A1,power,agent,2020,9.5983
HYD_LS,Western,Western,A1,power,agent,2020,148.878
OC_GAS,Western,Western,A1,power,agent,2020,90.5392
OC_OIL,Western,Western,A1,power,agent,2020,8.0988
ON_WIND,Western,Western,A1,power,agent,2020,20.9267
PV_GND,Western,Western,A1,power,agent,2020,71.5088
PV_SSG,Western,Western,A1,power,agent,2020,14.679
CC_GAS,Northwest,Northwest,A1,power,agent,2020,144.9622
CC_OIL,Northwest,Northwest,A1,power,agent,2020,0.3027
HYD_LS,Northwest,Northwest,A1,power,agent,2020,29.6817
OC_GAS,Northwest,Northwest,A1,power,agent,2020,49.4484
OC_OIL,Northwest,Northwest,A1,power,agent,2020,20.2335
ON_WIND,Northwest,Northwest,A1,power,agent,2020,0.0631
PV_GND,Northwest,Northwest,A1,power,agent,2020,37.7057
PV_SSG,Northwest,Northwest,A1,power,agent,2020,2.4231
BIO,North,North,A1,power,agent,2020,0.3579
CC_GAS,North,North,A1,power,agent,2020,149.4627
COAL,North,North,A1,power,agent,2020,2.0498
HYD_LS,North,North,A1,power,agent,2020,1.5052
OC_GAS,North,North,A1,power,agent,2020,7.5081
OC_OIL,North,North,A1,power,agent,2020,23.3918
PV_GND,North,North,A1,power,agent,2020,23.7107
PV_SSG,North,North,A1,power,agent,2020,3.3414
BIO,Northeast,Northeast,A1,power,agent,2020,2.3538
CC_GAS,Northeast,Northeast,A1,power,agent,2020,394.4718
COAL,Northeast,Northeast,A1,power,agent,2020,85.7779
HYD_LS,Northeast,Northeast,A1,power,agent,2020,3.0748
OC_GAS,Northeast,Northeast,A1,power,agent,2020,67.2155
OC_OIL,Northeast,Northeast,A1,power,agent,2020,3.9436
ON_WIND,Northeast,Northeast,A1,power,agent,2020,75.9765
PV_GND,Northeast,Northeast,A1,power,agent,2020,26.5451
PV_SSG,Northeast,Northeast,A1,power,agent,2020,6.6077
CC_GAS,BajaCalif,BajaCalif,A1,power,agent,2020,118.0402
GEOTH,BajaCalif,BajaCalif,A1,power,agent,2020,18.1285
OC_GAS,BajaCalif,BajaCalif,A1,power,agent,2020,19.2865
OC_OIL,BajaCalif,BajaCalif,A1,power,agent,2020,3.2249
ON_WIND,BajaCalif,BajaCalif,A1,power,agent,2020,6.1811
PV_GND,BajaCalif,BajaCalif,A1,power,agent,2020,0.0328
PV_SSG,BajaCalif,BajaCalif,A1,power,agent,2020,1.2871
CC_OIL,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,18.3063
GEOTH,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,0.3154
OC_GAS,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,1.4507
OC_OIL,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,30.3209
PV_GND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,1.7651
PV_SSG,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2020,0.5358
BIO,Peninsular,Peninsular,A1,power,agent,2020,2.6143
CC_GAS,Peninsular,Peninsular,A1,power,agent,2020,66.3811
CC_OIL,Peninsular,Peninsular,A1,power,agent,2020,12.0849
OC_GAS,Peninsular,Peninsular,A1,power,agent,2020,1.83
OC_OIL,Peninsular,Peninsular,A1,power,agent,2020,40.9214
ON_WIND,Peninsular,Peninsular,A1,power,agent,2020,7.8178
PV_GND,Peninsular,Peninsular,A1,power,agent,2020,1.7099
PV_SSG,Peninsular,Peninsular,A1,power,agent,2020,2.6418
BIO,Central,Central,A2,power,agent,2020,1.1763
CC_GAS,Central,Central,A2,power,agent,2020,79.1749
HYD_LS,Central,Central,A2,power,agent,2020,11.5557
OC_GAS,Central,Central,A2,power,agent,2020,92.4207
OC_OIL,Central,Central,A2,power,agent,2020,3.1536
ON_WIND,Central,Central,A2,power,agent,2020,0.2085
PV_GND,Central,Central,A2,power,agent,2020,0.673
PV_SSG,Central,Central,A2,power,agent,2020,5.6293
BIO,Eastern,Eastern,A2,power,agent,2020,10.3142
CC_GAS,Eastern,Eastern,A2,power,agent,2020,168.3817
CC_OIL,Eastern,Eastern,A2,power,agent,2020,0.7632
COAL,Eastern,Eastern,A2,power,agent,2020,87.6184
GEOTH,Eastern,Eastern,A2,power,agent,2020,3.4059
HYD_LS,Eastern,Eastern,A2,power,agent,2020,203.9584
NUCL,Eastern,Eastern,A2,power,agent,2020,51.5298
OC_GAS,Eastern,Eastern,A2,power,agent,2020,45.7695
OC_OIL,Eastern,Eastern,A2,power,agent,2020,111.283
ON_WIND,Eastern,Eastern,A2,power,agent,2020,97.4784
PV_GND,Eastern,Eastern,A2,power,agent,2020,13.9011
PV_SSG,Eastern,Eastern,A2,power,agent,2020,3.1255
BIO,Western,Western,A2,power,agent,2020,5.7314
CC_GAS,Western,Western,A2,power,agent,2020,186.8183
CC_OIL,Western,Western,A2,power,agent,2020,22.277
FB,Western,Western,A2,power,agent,2020,18.2909
GEOTH,Western,Western,A2,power,agent,2020,9.5983
HYD_LS,Western,Western,A2,power,agent,2020,148.878
OC_GAS,Western,Western,A2,power,agent,2020,90.5392
OC_OIL,Western,Western,A2,power,agent,2020,8.0988
ON_WIND,Western,Western,A2,power,agent,2020,20.9267
PV_GND,Western,Western,A2,power,agent,2020,71.5088
PV_SSG,Western,Western,A2,power,agent,2020,14.679
CC_GAS,Northwest,Northwest,A2,power,agent,2020,144.9622
CC_OIL,Northwest,Northwest,A2,power,agent,2020,0.3027
HYD_LS,Northwest,Northwest,A2,power,agent,2020,29.6817
OC_GAS,Northwest,Northwest,A2,power,agent,2020,49.4484
OC_OIL,Northwest,Northwest,A2,power,agent,2020,20.2335
ON_WIND,Northwest,Northwest,A2,power,agent,2020,0.0631
PV_GND,Northwest,Northwest,A2,power,agent,2020,37.7057
PV_SSG,Northwest,Northwest,A2,power,agent,2020,2.4231
BIO,North,North,A2,power,agent,2020,0.3579
CC_GAS,North,North,A2,power,agent,2020,149.4627
COAL,North,North,A2,power,agent,2020,2.0498
HYD_LS,North,North,A2,power,agent,2020,1.5052
OC_GAS,North,North,A2,power,agent,2020,7.5081
OC_OIL,North,North,A2,power,agent,2020,23.3918
PV_GND,North,North,A2,power,agent,2020,23.7107
PV_SSG,North,North,A2,power,agent,2020,3.3414
BIO,Northeast,Northeast,A2,power,agent,2020,2.3538
CC_GAS,Northeast,Northeast,A2,power,agent,2020,394.4718
COAL,Northeast,Northeast,A2,power,agent,2020,85.7779
HYD_LS,Northeast,Northeast,A2,power,agent,2020,3.0748
OC_GAS,Northeast,Northeast,A2,power,agent,2020,67.2155
OC_OIL,Northeast,Northeast,A2,power,agent,2020,3.9436
ON_WIND,Northeast,Northeast,A2,power,agent,2020,75.9765
PV_GND,Northeast,Northeast,A2,power,agent,2020,26.5451
PV_SSG,Northeast,Northeast,A2,power,agent,2020,6.6077
CC_GAS,BajaCalif,BajaCalif,A2,power,agent,2020,118.0402
GEOTH,BajaCalif,BajaCalif,A2,power,agent,2020,18.1285
OC_GAS,BajaCalif,BajaCalif,A2,power,agent,2020,19.2865
OC_OIL,BajaCalif,BajaCalif,A2,power,agent,2020,3.2249
ON_WIND,BajaCalif,BajaCalif,A2,power,agent,2020,6.1811
PV_GND,BajaCalif,BajaCalif,A2,power,agent,2020,0.0328
PV_SSG,BajaCalif,BajaCalif,A2,power,agent,2020,1.2871
CC_OIL,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,18.3063
GEOTH,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,0.3154
OC_GAS,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,1.4507
OC_OIL,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,30.3209
PV_GND,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,1.7651
PV_SSG,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,0.5358
BIO,Peninsular,Peninsular,A2,power,agent,2020,2.6143
CC_GAS,Peninsular,Peninsular,A2,power,agent,2020,66.3811
CC_OIL,Peninsular,Peninsular,A2,power,agent,2020,12.0849
OC_GAS,Peninsular,Peninsular,A2,power,agent,2020,1.83
OC_OIL,Peninsular,Peninsular,A2,power,agent,2020,40.9214
ON_WIND,Peninsular,Peninsular,A2,power,agent,2020,7.8178
PV_GND,Peninsular,Peninsular,A2,power,agent,2020,1.7099
PV_SSG,Peninsular,Peninsular,A2,power,agent,2020,2.6418
Proc_Diesel,Central,Central,A1,refinery,retrofit,2020,100
Proc_ethanol,Central,Central,A1,refinery,retrofit,2020,100
Proc_hydrogen,Central,Central,A1,refinery,retrofit,2020,100
Proc_Diesel,Eastern,Eastern,A1,refinery,retrofit,2020,100
Proc_ethanol,Eastern,Eastern,A1,refinery,retrofit,2020,100
Proc_hydrogen,Eastern,Eastern,A1,refinery,retrofit,2020,100
Proc_Diesel,Western,Western,A1,refinery,retrofit,2020,100
Proc_ethanol,Western,Western,A1,refinery,retrofit,2020,100
Proc_hydrogen,Western,Western,A1,refinery,retrofit,2020,100
Proc_Diesel,Northwest,Northwest,A1,refinery,retrofit,2020,100
Proc_ethanol,Northwest,Northwest,A1,refinery,retrofit,2020,100
Proc_hydrogen,Northwest,Northwest,A1,refinery,retrofit,2020,100
Proc_Diesel,North,North,A1,refinery,retrofit,2020,100
Proc_ethanol,North,North,A1,refinery,retrofit,2020,100
Proc_hydrogen,North,North,A1,refinery,retrofit,2020,100
Proc_Diesel,Northeast,Northeast,A1,refinery,retrofit,2020,100
Proc_ethanol,Northeast,Northeast,A1,refinery,retrofit,2020,100
Proc_hydrogen,Northeast,Northeast,A1,refinery,retrofit,2020,100
Proc_Diesel,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100
Proc_ethanol,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100
Proc_hydrogen,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100
Proc_Diesel,Peninsular,Peninsular,A1,refinery,retrofit,2020,100
Proc_ethanol,Peninsular,Peninsular,A1,refinery,retrofit,2020,100
Proc_hydrogen,Peninsular,Peninsular,A1,refinery,retrofit,2020,100
Proc_Diesel,Central,Central,A2,refinery,retrofit,2020,100
Proc_ethanol,Central,Central,A2,refinery,retrofit,2020,100
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2020,100
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2020,100
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2020,100
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2020,100
Proc_Diesel,Western,Western,A2,refinery,retrofit,2020,100
Proc_ethanol,Western,Western,A2,refinery,retrofit,2020,100
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2020,100
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2020,100
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2020,100
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2020,100
Proc_Diesel,North,North,A2,refinery,retrofit,2020,100
Proc_ethanol,North,North,A2,refinery,retrofit,2020,100
Proc_hydrogen,North,North,A2,refinery,retrofit,2020,100
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2020,100
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2020,100
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2020,100
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2020,100
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2020,100
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2020,100
gassupply1,Central,Central,A1,gas,retrofit,2020,10000
gassupply1,Eastern,Eastern,A1,gas,retrofit,2020,10000
gassupply1,Western,Western,A1,gas,retrofit,2020,10000
gassupply1,Northwest,Northwest,A1,gas,retrofit,2020,10000
gassupply1,North,North,A1,gas,retrofit,2020,10000
gassupply1,Northeast,Northeast,A1,gas,retrofit,2020,10000
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2020,10000
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2020,10000
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2020,10000
gassupply1,Central,Central,A2,gas,retrofit,2020,10000
gassupply1,Eastern,Eastern,A2,gas,retrofit,2020,10000
gassupply1,Western,Western,A2,gas,retrofit,2020,10000
gassupply1,Northwest,Northwest,A2,gas,retrofit,2020,10000
gassupply1,North,North,A2,gas,retrofit,2020,10000
gassupply1,Northeast,Northeast,A2,gas,retrofit,2020,10000
